id,occurrenceID,catalogNumber,basisOfRecord,collectionCode,dynamicProperties,otherCatalogNumbers,genus,specificEpithet,infraspecificEpithet,scientificName,taxonRank,kingdom,family,higherClassification,nomenclaturalCode,identificationRemarks,vernacularName,longitudeDecimal,latitudeDecimal,geodeticDatum,country,locality,verbatimElevation,recordedBy,eventDate,eventTime,verbatimEventDate,fieldNotes,behavior,sex,lifeStage,preparations,references,Associated Taxa,rightsHolder,license
883059@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883059,XC883059,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Zoom H5 ..."",""microphone"":""xlr SASS on ground ...""}",,Rana,temporaria,,Rana temporaria,species,Animalia,Ranidae,Animalia|ANURA|Ranidae,ICZN,,Common Frog,-0.541,54.121,WGS84,United Kingdom,"Ryedale District (near Helperthorpe), North Yorkshire, England",80 m,david m,2024-03-14,00:50,2024-03-13,Common frogs and common toads call ... from a time edited unattended extended recording ... background noise ... spawning in local garden pond ...; animal seen:no; playback used:no,advertisement call,undetermined,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC883059,has background sounds: Bufo bufo,david m,CC BY-NC
883055@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883055,XC883055,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Zoom H5 ..."",""microphone"":""xlr SASS on ground ...""}",,Rana,temporaria,,Rana temporaria,species,Animalia,Ranidae,Animalia|ANURA|Ranidae,ICZN,,Common Frog,-0.541,54.121,WGS84,United Kingdom,"Ryedale District (near Helperthorpe), North Yorkshire, England",80 m,david m,2024-03-13,00:24,2024-03-13,Common frogs and common toads call ... from a time edited unattended extended recording ... background noise ... spawning in local garden pond ...; animal seen:no; playback used:no,advertisement call,undetermined,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC883055,has background sounds: Bufo bufo,david m,CC BY-NC
883054@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883054,XC883054,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Zoom H5 ..."",""microphone"":""xlr SASS on ground ...""}",,Rana,temporaria,,Rana temporaria,species,Animalia,Ranidae,Animalia|ANURA|Ranidae,ICZN,,Common Frog,-0.541,54.121,WGS84,United Kingdom,"Ryedale District (near Helperthorpe), North Yorkshire, England",80 m,david m,2024-03-13,23:45,2024-03-13,Common frogs and common toads call ... from a time edited unattended extended recording ... background noise ... spawning in local garden pond ...; animal seen:no; playback used:no,advertisement call,undetermined,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC883054,has background sounds: Bufo bufo,david m,CC BY-NC
883053@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883053,XC883053,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Roland wave\/mp3-recorder R-05"",""microphone"":""Roland wave\/mp3-recorder R-05""}",,Hyla,arborea,,Hyla arborea,species,Animalia,Hylidae,Animalia|ANURA|Hylidae,ICZN,,Common Tree Frog,9.5775,47.6375,WGS84,Germany,"Kiesgrube Tettnanger Wald Tettnang Bodenseekreis FN, Baden-Württemberg",420 m,Johannes Dag Mayer,2023-05-18,22:00,2023-05-18,animal seen:no; playback used:no,advertisement call,male,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC883053,,Johannes Dag Mayer,CC BY-NC
883052@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883052,XC883052,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Zoom H5 ..."",""microphone"":""xlr SASS on ground ...""}",,Rana,temporaria,,Rana temporaria,species,Animalia,Ranidae,Animalia|ANURA|Ranidae,ICZN,,Common Frog,-0.541,54.121,WGS84,United Kingdom,"Ryedale District (near Helperthorpe), North Yorkshire, England",80 m,david m,2024-03-13,23:08,2024-03-13,Common frogs and common toads call ... from a time edited unattended extended recording ... background noise ... spawning in local garden pond ...; animal seen:no; playback used:no,advertisement call,undetermined,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC883052,has background sounds: Bufo bufo,david m,CC BY-NC
883051@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883051,XC883051,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Zoom H5 ..."",""microphone"":""xlr SASS on ground ...""}",,Rana,temporaria,,Rana temporaria,species,Animalia,Ranidae,Animalia|ANURA|Ranidae,ICZN,,Common Frog,-0.541,54.121,WGS84,United Kingdom,"Ryedale District (near Helperthorpe), North Yorkshire, England",80 m,david m,2024-03-13,22:04,2024-03-13,Common frogs call ... from an time edited unattended extended recording ... background noise ... spawning in local garden pond ...; animal seen:no; playback used:no,advertisement call,undetermined,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC883051,has background sounds: Bufo bufo,david m,CC BY-NC
883050@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883050,XC883050,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Zoom H5 ..."",""microphone"":""xlr SASS on ground ...""}",,Rana,temporaria,,Rana temporaria,species,Animalia,Ranidae,Animalia|ANURA|Ranidae,ICZN,,Common Frog,-0.541,54.121,WGS84,United Kingdom,"Ryedale District (near Helperthorpe), North Yorkshire, England",80 m,david m,2024-03-13,21:39,2024-03-13,Common frogs call ... from an time edited unattended extended recording ... background noise ... spawning in local garden pond ...; animal seen:no; playback used:no,advertisement call,undetermined,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC883050,has background sounds: Bufo bufo,david m,CC BY-NC
883007@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883007,XC883007,HumanObservation,Wildlife sounds - Frogs,,RMNH.RENA.49262,Xenopus,laevis,,Xenopus laevis,species,Animalia,Pipidae,Animalia|ANURA|Pipidae,ICZN,,Common Plantanna,-51.8884,0.8366,WGS84,Brazil,"Amapá, Porot de Santana",80 m,M.S. Hoogmoed,1988-11-22,,1988-11-22,Recorded while specimen was held in the hand of the collector. ID by Hoogmoed: Bufo laevis.; animal seen:yes; playback used:no,,,,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC883007,,M.S. Hoogmoed,CC BY-NC
883006@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883006,XC883006,HumanObservation,Wildlife sounds - Frogs,"{""collectionDate"":""1988-11-09""}",,Xenopus,laevis,,Xenopus laevis,species,Animalia,Pipidae,Animalia|ANURA|Pipidae,ICZN,,Common Plantanna,-51.8884,0.8366,WGS84,Brazil,"Amapá, Serra do Navio",? m,M.S. Hoogmoed,1988-11-10,11:15,1988-11-10,Recorded while specimen was held in the hand of the collector. ID by Hoogmoed: Bufo laevis.; animal seen:yes; playback used:no,,,,studio recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC883006,,M.S. Hoogmoed,CC BY-NC
883005@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883005,XC883005,HumanObservation,Wildlife sounds - Frogs,,RMNH.RENA.49264,Xenopus,laevis,,Xenopus laevis,species,Animalia,Pipidae,Animalia|ANURA|Pipidae,ICZN,,Common Plantanna,-51.8884,0.8366,WGS84,Brazil,"Amapá, Serra do Navio",? m,M.S. Hoogmoed,1988-11-08,22:30,1988-11-08,Recorded while specimens were in a plastic bag. ID by Hoogmoed: Bufo laevis.; animal seen:yes; playback used:no,,,,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC883005,,M.S. Hoogmoed,CC BY-NC
883004@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883004,XC883004,HumanObservation,Wildlife sounds - Frogs,,,Vitreorana,ritae,,Vitreorana ritae,species,Animalia,Centrolenidae,Animalia|ANURA|Centrolenidae,ICZN,,Rita's Glassfrog,,,,French Guiana,"Petit Saut, River Sinnamary",? m,M.S. Hoogmoed,1989-11-10,22:45,1989-11-10,ID by Hoogmoed: Centrolenella oyampiensis.; animal seen:yes; playback used:no,,,,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC883004,,M.S. Hoogmoed,CC BY-NC
883003@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883003,XC883003,HumanObservation,Wildlife sounds - Frogs,,RMNH.RENA.41488,Trachycephalus,vermiculatus-complex,,Trachycephalus vermiculatus-complex,species,Animalia,Hylidae,Animalia|ANURA|Hylidae,ICZN,,,,,,Suriname,"Para, langs de Afobakaweg, 2 kilometer south of Paranam",? m,M.S. Hoogmoed,1975-05-02,20:30,1975-05-02,ID by Hoogmoed: Phrynohyas venulosa.; playback used:no,,,,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC883003,,M.S. Hoogmoed,CC BY-NC
883002@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883002,XC883002,HumanObservation,Wildlife sounds - Frogs,,RMNH.RENA.41410,Trachycephalus,vermiculatus-complex,,Trachycephalus vermiculatus-complex,species,Animalia,Hylidae,Animalia|ANURA|Hylidae,ICZN,,,-56.2046,5.803,WGS84,Suriname,Paramaribo,? m,M.S. Hoogmoed,1974-12-31,20:00,1974-12-31,ID by Hoogmoed: Phrynohyas venulosa.; animal seen:yes; playback used:no,,,,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC883002,,M.S. Hoogmoed,CC BY-NC
883001@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883001,XC883001,HumanObservation,Wildlife sounds - Frogs,,,Trachycephalus,vermiculatus-complex,,Trachycephalus vermiculatus-complex,species,Animalia,Hylidae,Animalia|ANURA|Hylidae,ICZN,,,-56.2046,5.803,WGS84,Suriname,"Tuin Zorg en Hoop, Paramaribo",? m,M.S. Hoogmoed,1968-07-27,22:30,1968-07-27,The mentioned species on the tape by Hoogmoed  deviates from the index: the index has been used for the registration  ID by Hoogmoed: Phrynohyas venulosa.; playback used:no,,,,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC883001,,M.S. Hoogmoed,CC BY-NC
883000@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883000,XC883000,HumanObservation,Wildlife sounds - Frogs,,RMNH.RENA.49417,Trachycephalus,typhonius,,Trachycephalus typhonius,species,Animalia,Hylidae,Animalia|ANURA|Hylidae,ICZN,,Pepper Treefrog,,,,Brazil,25 kilometer north of Placido Castro,? m,M.S. Hoogmoed,1989-12-30,13:48,1989-12-30,ID by Hoogmoed: Bufo typhonius.; animal seen:yes; playback used:no,,,,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC883000,,M.S. Hoogmoed,CC BY-NC
882999@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC882999,XC882999,HumanObservation,Wildlife sounds - Frogs,,RMNH.RENA.49488,Trachycephalus,typhonius,,Trachycephalus typhonius,species,Animalia,Hylidae,Animalia|ANURA|Hylidae,ICZN,,Pepper Treefrog,-70.0448,-4.3811,WGS84,Brazil,"Amazonas, Benjamin Constant",? m,M.S. Hoogmoed,1989-12-18,14:43,1989-12-18,ID by Hoogmoed: Bufo typhonius.; animal seen:yes; playback used:no,,,,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC882999,,M.S. Hoogmoed,CC BY-NC
882998@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC882998,XC882998,HumanObservation,Wildlife sounds - Frogs,,,Trachycephalus,typhonius,,Trachycephalus typhonius,species,Animalia,Hylidae,Animalia|ANURA|Hylidae,ICZN,,Pepper Treefrog,-56.7555,-1.5025,WGS84,Brazil,"Pará, Cruz Alta",? m,M.S. Hoogmoed,1988-12-11,14:12,1988-12-11,ID by Hoogmoed: Bufo typhonius.; animal seen:yes; playback used:no,,,,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC882998,,M.S. Hoogmoed,CC BY-NC
882997@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC882997,XC882997,HumanObservation,Wildlife sounds - Frogs,,,Trachycephalus,typhonius,,Trachycephalus typhonius,species,Animalia,Hylidae,Animalia|ANURA|Hylidae,ICZN,,Pepper Treefrog,-56.7555,-1.5025,WGS84,Brazil,"Pará, Cruz Alta",? m,M.S. Hoogmoed,1988-12-08,11:30,1988-12-08,ID by Hoogmoed: Bufo typhonius.; playback used:no,,,,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC882997,,M.S. Hoogmoed,CC BY-NC
882996@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC882996,XC882996,HumanObservation,Wildlife sounds - Frogs,,,Trachycephalus,typhonius,,Trachycephalus typhonius,species,Animalia,Hylidae,Animalia|ANURA|Hylidae,ICZN,,Pepper Treefrog,,,,Brazil,"Pará, Rio Nhamunda",? m,M.S. Hoogmoed,1988-12-01,12:00,1988-12-01,Recorded while specimen was held in the hand of the collector. ID by Hoogmoed: Bufo typhonius.; animal seen:yes; playback used:no,,,,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC882996,,M.S. Hoogmoed,CC BY-NC
882995@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC882995,XC882995,HumanObservation,Wildlife sounds - Frogs,,,Trachycephalus,typhonius,,Trachycephalus typhonius,species,Animalia,Hylidae,Animalia|ANURA|Hylidae,ICZN,,Pepper Treefrog,,,,Ecuador,"Napo, 5 kilometer south of Baeza",? m,M.S. Hoogmoed,1987-10-06,,1987-10-06,Recorded while specimen was held in the hand of the collector. ID by Hoogmoed: Bufo typhonius.; animal seen:yes; playback used:no,,,,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC882995,,M.S. Hoogmoed,CC BY-NC
882994@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC882994,XC882994,HumanObservation,Wildlife sounds - Frogs,"{""collectionDate"":""0000-00-00""}",,Trachycephalus,typhonius,,Trachycephalus typhonius,species,Animalia,Hylidae,Animalia|ANURA|Hylidae,ICZN,,Pepper Treefrog,-77.5269,-0.0477,WGS84,Ecuador,"Napo, Reventador",? m,M.S. Hoogmoed,1987-10-05,,1987-10-05,Recorded while specimen was held in the hand of the collector. ID by Hoogmoed: Bufo typhonius.; animal seen:yes; playback used:no,,,,studio recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC882994,,M.S. Hoogmoed,CC BY-NC
882993@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC882993,XC882993,HumanObservation,Wildlife sounds - Frogs,"{""collectionDate"":""0000-00-00""}",,Trachycephalus,typhonius,,Trachycephalus typhonius,species,Animalia,Hylidae,Animalia|ANURA|Hylidae,ICZN,,Pepper Treefrog,-77.5269,-0.0477,WGS84,Ecuador,"Napo, Reventador",? m,M.S. Hoogmoed,1987-10-05,,1987-10-05,Recorded while specimen was held in the hand of the collector. ID by Hoogmoed: Bufo typhonius.; animal seen:yes; playback used:no,,,,studio recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC882993,,M.S. Hoogmoed,CC BY-NC
882992@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC882992,XC882992,HumanObservation,Wildlife sounds - Frogs,,,Trachycephalus,typhonius,,Trachycephalus typhonius,species,Animalia,Hylidae,Animalia|ANURA|Hylidae,ICZN,,Pepper Treefrog,-77.5269,-0.0477,WGS84,Ecuador,5 kilometer south of Baeza,1900 m,M.S. Hoogmoed,1987-10-02,13:24,1987-10-02,Recorded while specimens were in a plastic bag. The spoken text of Hoogmoed has been pasted behind the sound fragment. ID by Hoogmoed: Bufo typhonius.; animal seen:yes; playback used:no,,,,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC882992,,M.S. Hoogmoed,CC BY-NC
882991@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC882991,XC882991,HumanObservation,Wildlife sounds - Frogs,,,Trachycephalus,resinifictrix,,Trachycephalus resinifictrix,species,Animalia,Hylidae,Animalia|ANURA|Hylidae,ICZN,,Boatman Frog,-60.1279,-3.1711,WGS84,Brazil,"Amazonas, 15 kilometer east of Manacapuru",? m,M.S. Hoogmoed,1985-11-27,21:59,1985-11-27,ID by Hoogmoed: Phrynohyas resinfictrix?.; playback used:no,,,,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC882991,,M.S. Hoogmoed,CC BY-NC
882990@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC882990,XC882990,HumanObservation,Wildlife sounds - Frogs,,,Trachycephalus,resinifictrix,,Trachycephalus resinifictrix,species,Animalia,Hylidae,Animalia|ANURA|Hylidae,ICZN,,Boatman Frog,-57.5051,4.8198,WGS84,Suriname,"road to Amatopo, kilometer 34",? m,M.S. Hoogmoed,1981-05-29,23:59,1981-05-29,ID by Hoogmoed: Phrynohyas resinifictrix.; playback used:no,,,,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC882990,,M.S. Hoogmoed,CC BY-NC
882989@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC882989,XC882989,HumanObservation,Wildlife sounds - Frogs,,,Trachycephalus,resinifictrix,,Trachycephalus resinifictrix,species,Animalia,Hylidae,Animalia|ANURA|Hylidae,ICZN,,Boatman Frog,,,,Suriname,road to Amotopo kilometer 49,? m,M.S. Hoogmoed,1980-09-03,23:35,1980-09-03,ID by Hoogmoed: Phrynohyas resinifictrix.; playback used:no,,,,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC882989,,M.S. Hoogmoed,CC BY-NC
882988@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC882988,XC882988,HumanObservation,Wildlife sounds - Frogs,,,Trachycephalus,typhonius,,Trachycephalus typhonius,species,Animalia,Hylidae,Animalia|ANURA|Hylidae,ICZN,,Pepper Treefrog,-77.8164,-0.9829,WGS84,Ecuador,"Napo, 15 kilometer south of Tena",? m,M.S. Hoogmoed,1983-04-17,19:00,1983-04-17,ID by Hoogmoed: Phrynohyas coriacea?.; animal seen:no; playback used:no,,,,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC882988,,M.S. Hoogmoed,CC BY-NC
882987@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC882987,XC882987,HumanObservation,Wildlife sounds - Frogs,,,Synapturanus,mirandaribeiroi,,Synapturanus mirandaribeiroi,species,Animalia,Microhylidae,Animalia|ANURA|Microhylidae,ICZN,,,-56.7555,-1.5025,WGS84,Brazil,"Pará, Cruz Alta",? m,M.S. Hoogmoed,1988-12-09,11:26,1988-12-09,ID by Hoogmoed: Synapturanus mirandaribeiroi.; animal seen:no; playback used:no,,,,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC882987,,M.S. Hoogmoed,CC BY-NC
882986@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC882986,XC882986,HumanObservation,Wildlife sounds - Frogs,,,Synapturanus,mirandaribeiroi,,Synapturanus mirandaribeiroi,species,Animalia,Microhylidae,Animalia|ANURA|Microhylidae,ICZN,,,-59.9362,-2.9753,WGS84,Brazil,"Amazonas, Reserva Ducke",? m,M.S. Hoogmoed,1985-11-07,18:30,1985-11-07,ID by Hoogmoed: Synapturanus mirandaribeiroi.; playback used:no,,,,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC882986,,M.S. Hoogmoed,CC BY-NC
882985@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC882985,XC882985,HumanObservation,Wildlife sounds - Frogs,,,Synapturanus,mirandaribeiroi,,Synapturanus mirandaribeiroi,species,Animalia,Microhylidae,Animalia|ANURA|Microhylidae,ICZN,,,,,,Suriname,"Sipaliwini, airstrip",? m,M.S. Hoogmoed,1970-02-10,23:30,1970-02-10,ID by Hoogmoed: Synapturanus mirandaribeiroi.; playback used:no,,,,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC882985,,M.S. Hoogmoed,CC BY-NC
